,Ind_ID,GENDER,Car_Owner,Propert_Owner,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Birthday_count,Employed_days,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,label,Family
647,5009319,F,Y,N,135000.0,Pensioner,Secondary,Married,House / apartment,-20140.0,365243,1,0,1,1,Laborers,0,2
648,5091006,F,N,Y,157500.0,Commercial associate,Secondary,Married,House / apartment,-17211.0,-3232,1,0,0,0,Laborers,0,2
649,5050852,M,N,N,180000.0,Commercial associate,Higher education,not married,House / apartment,-9488.0,-1505,1,0,0,0,High skill tech staff,0,1
650,5117202,F,N,Y,135000.0,Working,Secondary,not married,House / apartment,-13530.0,-95,1,0,0,0,Sales staff,0,1
651,5074739,M,N,Y,225000.0,Working,Higher education,Married,House / apartment,-13198.0,-3690,1,0,0,0,Core staff,0,4
652,5009472,F,N,N,157500.0,Working,Secondary,Married,House / apartment,-19702.0,-9870,1,1,1,0,Laborers,0,2
653,5135378,F,N,Y,387000.0,Commercial associate,Secondary,Married,House / apartment,-20082.0,-4979,1,0,0,0,Sales staff,0,2
654,5135489,M,Y,Y,225000.0,Working,Secondary,Married,House / apartment,-10380.0,-3396,1,0,0,0,Laborers,0,6
655,5067016,M,N,Y,225000.0,Working,Secondary,not married,House / apartment,-9926.0,-461,1,0,0,0,Drivers,0,1
656,5024097,F,Y,N,126000.0,State servant,Incomplete higher,not married,House / apartment,-11978.0,-5206,1,1,0,0,Core staff,0,1
657,5008865,F,Y,Y,135000.0,Working,Secondary,Married,House / apartment,-15761.0,-3173,1,0,0,0,Laborers,0,6
658,5116640,F,N,Y,202500.0,Working,Secondary,Married,House / apartment,-15804.0,-732,1,0,0,1,Laborers,0,4
659,5089770,M,Y,Y,225000.0,Working,Secondary,Married,House / apartment,-10796.0,-2531,1,1,0,0,Laborers,0,6
660,5009118,F,N,N,157500.0,Commercial associate,Higher education,Separated,With parents,-15737.0,-432,1,0,0,0,Laborers,0,1
661,5042296,M,Y,Y,202500.0,Working,Secondary,Married,House / apartment,-15207.0,-2102,1,1,1,0,Drivers,0,4
662,5010185,M,N,N,247500.0,Working,Secondary,not married,House / apartment,-16797.0,-6583,1,0,1,0,Laborers,0,3
663,5090509,M,Y,Y,225000.0,Commercial associate,Higher education,Married,House / apartment,-10791.0,-156,1,0,0,0,Managers,0,2
664,5113006,M,Y,N,112500.0,Working,Secondary,Married,House / apartment,-19584.0,-2199,1,0,0,0,Laborers,0,4
665,5026368,M,N,Y,112500.0,Working,Higher education,Married,House / apartment,-13682.0,-5460,1,1,1,0,Laborers,0,4
666,5095905,F,N,N,135000.0,State servant,Secondary,not married,House / apartment,-15429.0,-1589,1,0,0,0,Core staff,0,1
667,5113440,F,N,Y,207000.0,Working,Secondary,not married,House / apartment,-18617.0,-2506,1,0,0,0,Cooking staff,0,1
668,5069289,F,N,Y,270000.0,Commercial associate,Incomplete higher,Married,House / apartment,-14783.0,-3397,1,0,0,0,Core staff,0,2
669,5135938,F,Y,N,315000.0,Working,Secondary,Married,House / apartment,-15621.0,-3792,1,0,0,0,Sales staff,0,6
670,5118026,F,N,N,315000.0,Commercial associate,Secondary,Married,House / apartment,-13630.0,-3230,1,0,1,0,High skill tech staff,0,2
671,5053524,F,N,Y,112500.0,Working,Secondary,Married,House / apartment,-14762.0,-2464,1,0,1,0,Managers,0,2
672,5010567,F,Y,Y,121500.0,Working,Higher education,Married,House / apartment,-10145.0,-1682,1,0,0,1,Sales staff,0,2
673,5046003,F,N,Y,225000.0,Working,Secondary,not married,House / apartment,-15039.0,-3334,1,0,1,0,Private service staff,0,3
674,5118225,M,Y,N,225000.0,Working,Secondary,Civil marriage,Office apartment,-20858.0,-3110,1,0,0,0,Laborers,0,2
675,5036187,F,Y,Y,157500.0,Pensioner,Secondary,Married,House / apartment,-20661.0,365243,1,0,1,0,Laborers,0,4
676,5050635,F,N,N,225000.0,State servant,Secondary,Married,House / apartment,-13556.0,-2966,1,0,0,0,Managers,0,2
677,5067444,F,Y,Y,135000.0,Pensioner,Secondary,Married,House / apartment,-22880.0,365243,1,0,0,0,Laborers,0,2
678,5088805,M,Y,Y,225000.0,State servant,Secondary,Married,House / apartment,-13718.0,-3694,1,1,1,0,High skill tech staff,0,2
679,5117331,F,Y,Y,270000.0,Commercial associate,Secondary,Separated,House / apartment,-15027.0,-2257,1,0,1,0,Sales staff,0,1
680,5045113,F,N,Y,202500.0,Pensioner,Secondary,Widow,House / apartment,-21126.0,365243,1,0,0,0,Laborers,0,1
681,5067281,M,N,Y,135000.0,Working,Secondary,Civil marriage,House / apartment,-13233.0,-2728,1,0,0,0,Laborers,0,4
682,5137385,F,N,N,112500.0,Pensioner,Secondary,Civil marriage,House / apartment,-23272.0,365243,1,0,1,0,Laborers,0,2
683,5066832,F,Y,Y,157500.0,Pensioner,Lower secondary,Married,House / apartment,-21739.0,365243,1,0,0,0,Laborers,0,2
684,5041520,M,Y,Y,450000.0,Commercial associate,Higher education,Separated,House / apartment,-16169.0,-855,1,1,1,0,Laborers,0,1
685,5023092,F,N,N,202500.0,Working,Secondary,Separated,House / apartment,-16868.0,-4161,1,0,0,0,Laborers,0,1
686,5079016,M,Y,Y,900000.0,Commercial associate,Higher education,Married,House / apartment,-9889.0,-1000,1,0,0,0,Managers,0,6
687,5035682,F,Y,Y,135000.0,Working,Secondary,Civil marriage,House / apartment,-16505.0,-8377,1,0,0,0,Laborers,0,2
688,5139761,M,Y,Y,337500.0,Working,Higher education,Married,House / apartment,-23711.0,-7494,1,0,0,0,Laborers,0,2
689,5041681,F,N,N,94500.0,Pensioner,Secondary,Married,House / apartment,-15661.5,365243,1,0,1,0,Laborers,0,2
690,5033906,M,Y,Y,90000.0,Pensioner,Secondary,Married,House / apartment,-18351.0,365243,1,0,0,0,Laborers,0,2
691,5029251,M,N,Y,157500.0,Working,Higher education,Married,House / apartment,-14023.0,-4280,1,1,0,0,Laborers,0,2
692,5091824,M,N,Y,270000.0,Commercial associate,Secondary,not married,House / apartment,-14638.0,-5891,1,0,0,0,Laborers,0,1
693,5132569,F,N,Y,112500.0,Commercial associate,Secondary,Civil marriage,House / apartment,-14934.0,-1350,1,0,1,0,Sales staff,0,4
694,5021490,M,N,Y,135000.0,Working,Secondary,not married,House / apartment,-10682.0,-609,1,0,1,0,Sales staff,0,1
695,5035859,F,N,Y,270000.0,Commercial associate,Secondary,not married,House / apartment,-21185.0,-2381,1,0,0,0,Accountants,0,1
696,5022025,M,Y,Y,112500.0,Working,Secondary,not married,House / apartment,-9952.0,-1613,1,0,0,0,Laborers,0,1
697,5116613,M,N,Y,225000.0,Commercial associate,Secondary,Married,House / apartment,-11808.0,-3533,1,0,0,0,Laborers,0,2
698,5115884,F,N,Y,54000.0,Pensioner,Higher education,Married,House / apartment,-24507.0,365243,1,0,0,0,Laborers,0,2
699,5010303,F,N,Y,189000.0,Commercial associate,Secondary,Married,House / apartment,-20233.0,-6218,1,1,1,0,Laborers,0,2
700,5142496,F,Y,Y,135000.0,Commercial associate,Higher education,Married,House / apartment,-15481.0,-2874,1,0,0,0,Private service staff,0,4
701,5046398,F,N,Y,157500.0,Pensioner,Secondary,not married,House / apartment,-24216.0,365243,1,0,0,0,Laborers,0,1
702,5125585,F,N,Y,121500.0,Pensioner,Secondary,Married,House / apartment,-22571.0,365243,1,0,1,0,Laborers,0,2
703,5113302,M,N,Y,180000.0,Working,Higher education,Married,With parents,-15670.0,-1654,1,0,0,0,Cooking staff,0,4
704,5139321,F,N,Y,121500.0,Pensioner,Higher education,Widow,House / apartment,-24231.0,365243,1,0,0,0,Laborers,0,1
705,5053918,F,Y,N,225000.0,Working,Higher education,Civil marriage,House / apartment,-14438.0,-2433,1,0,0,0,Managers,0,2
706,5067102,F,N,N,180000.0,Commercial associate,Secondary,not married,Municipal apartment,-16761.0,-4534,1,0,0,0,Sales staff,0,1
707,5022118,M,N,Y,315000.0,Working,Secondary,Married,House / apartment,-19686.0,-1131,1,0,0,0,Laborers,0,2
708,5022954,M,Y,Y,112500.0,Working,Secondary,Married,House / apartment,-18293.0,-521,1,1,0,0,Laborers,0,2
709,5047667,F,N,N,90000.0,Commercial associate,Secondary,Married,House / apartment,-8710.0,-522,1,0,0,0,Laborers,0,2
710,5091718,F,Y,Y,90000.0,Commercial associate,Secondary,Married,House / apartment,-14116.0,-2269,1,0,0,0,Medicine staff,0,2
711,5009586,F,N,N,45000.0,Working,Secondary,Separated,House / apartment,-14374.0,-798,1,0,1,0,Sales staff,0,1
712,5097170,M,Y,Y,180000.0,State servant,Secondary,Married,House / apartment,-9570.0,-2620,1,0,0,0,Drivers,0,2
713,5022015,M,Y,Y,112500.0,Working,Secondary,not married,House / apartment,-9952.0,-1613,1,0,0,0,Laborers,0,1
714,5062594,M,Y,Y,135000.0,State servant,Higher education,Married,House / apartment,-8972.0,-145,1,0,0,1,Core staff,0,4
715,5028726,M,N,Y,360000.0,Commercial associate,Secondary,Married,House / apartment,-12483.0,-4039,1,0,0,0,Managers,0,2
716,5033831,M,Y,Y,135000.0,Working,Higher education,Civil marriage,House / apartment,-19322.0,-663,1,1,1,0,Laborers,0,2
717,5046086,F,Y,Y,99000.0,Working,Secondary,Married,House / apartment,-21030.0,-2299,1,0,0,0,Laborers,0,2
718,5135946,M,N,Y,270000.0,Working,Higher education,not married,House / apartment,-15222.0,-3153,1,0,1,0,Laborers,0,1
719,5149592,F,N,Y,157500.0,Working,Higher education,Married,House / apartment,-12289.0,-1812,1,0,1,0,Core staff,0,2
720,5024103,M,N,Y,166500.0,Working,Secondary,Married,House / apartment,-20185.0,-2589,1,0,0,0,Security staff,0,2
721,5009845,M,Y,N,180000.0,Working,Secondary,Married,House / apartment,-15901.0,-130,1,1,0,0,Security staff,0,2
722,5117716,M,Y,N,315000.0,Working,Secondary,Married,House / apartment,-16675.0,-5056,1,1,1,0,Drivers,0,2
723,5096169,F,N,N,112500.0,Commercial associate,Secondary,Married,House / apartment,-19601.0,-796,1,0,0,0,High skill tech staff,0,2
724,5139823,M,N,Y,108000.0,Working,Secondary,Married,House / apartment,-15997.0,-7341,1,1,1,0,Laborers,0,2
725,5067542,F,N,Y,180000.0,Commercial associate,Secondary,Married,House / apartment,-21180.0,-2728,1,0,0,0,Laborers,0,2
726,5090871,F,N,N,225000.0,Working,Secondary,Married,House / apartment,-14172.0,-1130,1,0,0,0,Medicine staff,0,6
727,5033729,M,Y,Y,90000.0,Working,Secondary,Married,House / apartment,-12019.0,-5436,1,1,1,0,Laborers,0,2
728,5037212,M,Y,Y,292500.0,State servant,Higher education,Married,House / apartment,-12678.0,-2368,1,0,0,0,High skill tech staff,0,2
729,5116319,F,N,Y,157500.0,Working,Secondary,Married,House / apartment,-14212.0,-1889,1,0,0,0,Laborers,0,6
730,5146318,F,N,Y,135000.0,Working,Secondary,Separated,House / apartment,-14760.0,-1315,1,0,0,0,Laborers,0,1
731,5042082,F,Y,N,315000.0,Commercial associate,Higher education,Married,House / apartment,-19495.0,-1678,1,0,1,0,Accountants,0,2
732,5091416,F,N,Y,225000.0,Working,Higher education,Married,House / apartment,-16202.0,-2939,1,1,1,0,Managers,0,2
733,5041675,F,Y,Y,333000.0,Commercial associate,Higher education,Married,House / apartment,-11525.0,-1616,1,0,0,0,Managers,0,4
734,5048425,F,N,Y,171000.0,Working,Secondary,not married,House / apartment,-19881.0,-8405,1,0,1,0,Accountants,0,1
735,5145965,F,N,N,130500.0,Working,Secondary,Married,House / apartment,-15436.0,-3476,1,0,0,0,Sales staff,0,6
736,5126543,F,Y,N,112500.0,Working,Secondary,Married,House / apartment,-10238.0,-3453,1,0,0,0,Laborers,0,2
737,5033881,M,Y,N,202500.0,Commercial associate,Incomplete higher,Married,House / apartment,-10780.0,-3769,1,0,0,0,Laborers,0,4
738,5068378,F,N,Y,126000.0,Working,Higher education,Married,House / apartment,-12662.0,-1359,1,1,1,1,Sales staff,0,4
739,5029194,M,Y,Y,225000.0,Working,Secondary,Married,House / apartment,-19293.0,-2990,1,0,0,0,Laborers,0,2
740,5010025,F,N,Y,135000.0,Working,Secondary,Married,House / apartment,-20782.0,-2321,1,0,0,0,Laborers,0,2
741,5091016,F,N,Y,112500.0,Working,Secondary,Married,House / apartment,-14284.0,-4267,1,0,0,0,Cooking staff,0,4
742,5149744,F,N,Y,105750.0,Working,Secondary,Married,With parents,-12753.0,-1386,1,0,0,0,Cleaning staff,0,4
743,5117561,F,N,N,135000.0,Working,Secondary,Married,House / apartment,-15661.5,-645,1,1,0,0,Laborers,0,2
744,5089760,M,Y,Y,180000.0,State servant,Higher education,not married,House / apartment,-8190.0,-886,1,0,0,1,Laborers,0,1
745,5053642,M,N,N,360000.0,Commercial associate,Higher education,Married,House / apartment,-20354.0,-1823,1,0,1,0,Managers,0,2
746,5089934,M,Y,N,157500.0,Commercial associate,Secondary,Married,House / apartment,-19170.0,-4965,1,0,0,0,Laborers,0,2
747,5143465,F,N,Y,90000.0,Pensioner,Secondary,not married,House / apartment,-23262.0,365243,1,0,1,0,Laborers,0,1
748,5125127,F,N,Y,112500.0,Working,Secondary,not married,House / apartment,-16098.0,-1868,1,1,1,0,Managers,0,1
749,5113163,F,Y,Y,180000.0,Working,Secondary,Married,House / apartment,-12579.0,-3716,1,1,1,0,Laborers,0,4
750,5116883,M,Y,Y,225000.0,Working,Secondary,Married,House / apartment,-17779.0,-1344,1,1,0,0,Laborers,0,2
751,5037008,F,N,Y,67500.0,Pensioner,Secondary,not married,House / apartment,-20456.0,365243,1,0,1,0,Laborers,0,1
752,5090126,M,Y,Y,270000.0,Working,Secondary,not married,House / apartment,-13805.0,-1557,1,0,0,0,Laborers,0,1
753,5036648,F,N,N,202500.0,Commercial associate,Higher education,Married,House / apartment,-11328.0,-3761,1,0,0,0,High skill tech staff,0,2
754,5090335,F,Y,Y,144000.0,Commercial associate,Secondary,Civil marriage,House / apartment,-13095.0,-3716,1,1,1,0,Medicine staff,0,2
755,5053182,M,Y,Y,207000.0,Pensioner,Higher education,Married,House / apartment,-24312.0,365243,1,0,0,0,Laborers,0,2
756,5114342,M,Y,N,180000.0,Commercial associate,Secondary,Married,Municipal apartment,-9810.0,-2993,1,1,0,0,Laborers,0,2
757,5024163,M,Y,Y,202500.0,Working,Secondary,Married,House / apartment,-13350.0,-1981,1,0,0,0,Laborers,0,8
758,5115633,M,N,N,202500.0,Working,Secondary,Civil marriage,House / apartment,-22800.0,-102,1,0,0,0,Drivers,0,2
759,5126311,M,N,N,180000.0,Working,Incomplete higher,Civil marriage,With parents,-7705.0,-288,1,1,0,1,Core staff,0,2
760,5135779,F,N,Y,126000.0,Working,Secondary,Married,House / apartment,-23844.0,-2147,1,0,1,0,Accountants,0,2
761,5054697,M,Y,Y,157500.0,Working,Higher education,Married,House / apartment,-16553.0,-6908,1,0,0,0,Laborers,0,2
762,5116343,M,Y,Y,225000.0,State servant,Secondary,Married,House / apartment,-11695.0,-3929,1,1,0,0,Laborers,0,4
763,5022800,F,Y,Y,202500.0,Working,Higher education,Widow,House / apartment,-11998.0,-1497,1,0,0,0,Managers,0,1
764,5054348,F,N,N,103500.0,Working,Secondary,not married,House / apartment,-12348.0,-424,1,1,1,0,Sales staff,0,1
765,5099980,M,N,Y,90000.0,Working,Secondary,Separated,House / apartment,-15059.0,-1069,1,0,0,0,Low-skill Laborers,0,1
766,5087829,M,N,Y,135000.0,State servant,Secondary,Married,Rented apartment,-10448.0,-2323,1,1,0,1,Laborers,0,2
767,5051050,M,Y,N,67500.0,Working,Secondary,Married,House / apartment,-22407.0,-2174,1,0,0,0,Laborers,0,2
768,5148872,F,N,Y,135000.0,State servant,Incomplete higher,Married,House / apartment,-15371.0,-3332,1,0,0,0,Core staff,0,2
769,5117323,F,N,Y,382500.0,State servant,Higher education,not married,With parents,-12116.0,-553,1,0,0,0,Managers,0,3
770,5088101,F,Y,Y,270000.0,Working,Secondary,Separated,House / apartment,-16971.0,-375,1,0,0,0,Laborers,0,1
771,5023587,M,N,N,202500.0,Working,Secondary,Separated,House / apartment,-14364.0,-6352,1,0,0,0,Laborers,0,1
772,5028547,M,Y,N,292500.0,Working,Secondary,Separated,House / apartment,-12692.0,-1056,1,0,1,0,Laborers,0,3
773,5053636,F,N,N,225000.0,Pensioner,Higher education,Separated,House / apartment,-21944.0,365243,1,0,0,0,Laborers,0,1
774,5149402,F,N,N,135000.0,Commercial associate,Secondary,Married,With parents,-13689.0,-1172,1,0,0,0,Sales staff,0,4
775,5095554,F,N,N,76500.0,Pensioner,Secondary,Married,House / apartment,-23235.0,365243,1,0,1,0,Laborers,0,2
776,5067090,M,N,N,180000.0,Working,Secondary,Married,House / apartment,-13643.0,-4663,1,0,1,0,Laborers,0,2
777,5010865,M,Y,Y,450000.0,Commercial associate,Secondary,Married,House / apartment,-18173.0,-678,1,0,1,1,Core staff,0,4
778,5041147,F,N,Y,90000.0,Pensioner,Secondary,Civil marriage,House / apartment,-23236.0,365243,1,0,0,0,Laborers,0,2
779,5105555,F,N,Y,157500.0,Working,Secondary,Married,House / apartment,-19802.0,-4532,1,0,0,0,Laborers,0,2
780,5136976,F,N,N,306000.0,State servant,Higher education,Married,House / apartment,-12677.0,-5587,1,0,0,0,Medicine staff,0,2
781,5058366,F,N,N,90000.0,Pensioner,Secondary,not married,Municipal apartment,-20125.0,365243,1,0,0,0,Laborers,0,1
782,5066458,F,Y,Y,135000.0,Working,Secondary,Separated,House / apartment,-15661.5,-1406,1,0,0,0,Laborers,0,1
783,5045844,F,Y,N,193500.0,Working,Secondary,Married,House / apartment,-20836.0,-8966,1,0,0,0,Laborers,0,2
784,5115814,M,N,Y,180000.0,Working,Secondary,Married,House / apartment,-14336.0,-6860,1,0,0,0,Laborers,0,8
785,5062362,F,N,Y,270000.0,Pensioner,Higher education,Married,House / apartment,-20814.0,365243,1,0,0,0,Laborers,0,2
786,5010596,F,N,Y,112500.0,Pensioner,Secondary,Married,House / apartment,-22927.0,365243,1,0,0,0,Laborers,0,2
787,5113472,M,N,Y,202500.0,Working,Secondary,Married,House / apartment,-19200.0,-346,1,0,1,0,High skill tech staff,0,2
788,5041535,F,N,Y,180000.0,Commercial associate,Secondary,Widow,House / apartment,-19819.0,-1463,1,0,1,0,Laborers,0,1
789,5066617,F,N,Y,139500.0,Working,Secondary,Married,House / apartment,-18730.0,-157,1,0,0,1,Cooking staff,0,2
790,5126751,M,Y,N,135000.0,Working,Secondary,Married,With parents,-16625.0,-561,1,0,0,0,Laborers,0,6
791,5009908,M,Y,N,202500.0,Working,Secondary,Married,House / apartment,-19120.0,-3661,1,0,0,0,Drivers,0,2
792,5068337,F,Y,Y,112500.0,Working,Higher education,Married,House / apartment,-10101.0,-505,1,1,1,0,Laborers,0,2
793,5105535,M,Y,Y,126000.0,Pensioner,Secondary,Separated,House / apartment,-20309.0,365243,1,0,1,0,Laborers,0,1
794,5061724,F,N,Y,193500.0,Pensioner,Incomplete higher,Widow,House / apartment,-24295.0,365243,1,0,0,0,Laborers,0,1
795,5028919,F,Y,Y,112500.0,Working,Secondary,Married,House / apartment,-17202.0,-1787,1,0,0,0,Sales staff,0,2
796,5035627,M,Y,Y,337500.0,Working,Higher education,Married,House / apartment,-18110.0,-6764,1,0,0,0,Managers,0,2
797,5074705,F,N,Y,157500.0,Working,Higher education,not married,House / apartment,-22235.0,-10600,1,0,0,0,Laborers,0,1
798,5114061,M,Y,N,193500.0,Working,Higher education,Married,House / apartment,-17932.0,-3999,1,1,1,0,Laborers,0,4
799,5100373,F,N,Y,180000.0,Commercial associate,Secondary,Married,House / apartment,-12848.0,-3960,1,0,0,0,Core staff,0,6
800,5112765,F,Y,N,315000.0,Commercial associate,Higher education,Married,House / apartment,-11025.0,-2065,1,1,1,1,Laborers,0,4
801,5045439,M,Y,Y,180000.0,Pensioner,Higher education,Married,House / apartment,-23546.0,365243,1,0,0,0,Laborers,0,2
802,5113922,F,N,N,90000.0,Pensioner,Secondary,not married,Municipal apartment,-23478.0,365243,1,0,0,0,Laborers,0,1
803,5037125,M,Y,N,180000.0,Working,Higher education,Married,With parents,-11664.0,-2227,1,0,1,0,Core staff,0,2
804,5029538,F,N,Y,112500.0,Working,Higher education,Civil marriage,House / apartment,-12783.0,-1205,1,0,0,0,Core staff,0,2
805,5010078,M,Y,N,157500.0,Working,Secondary,Married,Municipal apartment,-12518.0,-1135,1,0,0,0,Cleaning staff,0,6
806,5085861,F,N,Y,135000.0,Working,Secondary,Married,House / apartment,-18199.0,-5190,1,0,0,0,Cleaning staff,0,2
807,5009146,M,Y,N,315000.0,Working,Higher education,Married,House / apartment,-15825.0,-3720,1,1,1,0,Managers,0,2
808,5149433,F,Y,Y,112500.0,Working,Secondary,Widow,House / apartment,-19584.0,-2633,1,0,0,0,Laborers,0,1
809,5061753,F,N,Y,135000.0,Pensioner,Secondary,Married,House / apartment,-23035.0,365243,1,0,1,0,Laborers,0,2
810,5143009,M,Y,N,99000.0,Pensioner,Secondary,Married,House / apartment,-18692.0,365243,1,0,1,0,Laborers,0,4
811,5079017,M,Y,Y,900000.0,Commercial associate,Higher education,Married,House / apartment,-9889.0,-1000,1,0,0,0,Managers,0,6
812,5096318,M,Y,N,270000.0,Commercial associate,Higher education,not married,House / apartment,-9517.0,-158,1,0,0,0,Core staff,0,1
813,5038615,F,N,N,112500.0,Commercial associate,Higher education,Married,With parents,-12331.0,-3272,1,0,0,0,Core staff,0,4
814,5047670,F,N,N,180000.0,State servant,Higher education,Married,House / apartment,-14069.0,-2500,1,1,1,1,Core staff,0,4
815,5044987,F,N,Y,141750.0,Pensioner,Higher education,Married,House / apartment,-20345.0,365243,1,0,1,0,Laborers,0,2
816,5036828,F,N,Y,180000.0,Working,Higher education,Married,House / apartment,-19207.0,-4327,1,0,0,0,Sales staff,0,2
817,5139892,F,N,Y,112500.0,State servant,Secondary,Civil marriage,House / apartment,-18484.0,-6033,1,0,1,0,Medicine staff,0,2
818,5135446,F,N,Y,225000.0,Working,Secondary,Married,With parents,-10035.0,-170,1,0,0,0,Cleaning staff,0,4
819,5095586,F,N,N,270000.0,Working,Incomplete higher,Civil marriage,House / apartment,-8784.0,-278,1,1,0,1,Medicine staff,0,2
820,5068963,M,Y,N,202500.0,Working,Higher education,Married,House / apartment,-15181.0,-3062,1,0,0,0,Laborers,0,2
821,5022047,M,Y,Y,135000.0,Working,Secondary,Married,Office apartment,-14917.0,-8157,1,1,1,0,Drivers,0,2
822,5048121,M,Y,Y,292500.0,Commercial associate,Secondary,Married,House / apartment,-12091.0,-2653,1,0,1,0,Laborers,0,6
823,5117219,F,N,Y,202500.0,Working,Secondary,Civil marriage,House / apartment,-11107.0,-1953,1,0,0,0,Core staff,0,2
824,5009821,F,Y,N,99000.0,Working,Secondary,Married,House / apartment,-14883.0,-5457,1,0,1,0,Cooking staff,0,2
825,5033500,M,N,Y,202500.0,Commercial associate,Secondary,Married,House / apartment,-17578.0,-1997,1,0,0,0,Laborers,0,2
826,5058281,F,N,Y,306000.0,Commercial associate,Higher education,Married,House / apartment,-14897.0,-3435,1,1,1,1,Laborers,0,2
827,5054373,F,N,N,148500.0,Pensioner,Secondary,Widow,House / apartment,-20723.0,365243,1,0,1,0,Laborers,0,1
828,5142988,F,N,N,135000.0,Working,Higher education,Married,House / apartment,-10567.0,-1504,1,1,0,0,Core staff,0,4
829,5137229,M,Y,N,180000.0,Commercial associate,Secondary,Married,Municipal apartment,-14084.0,-2696,1,1,0,0,Drivers,0,2
830,5113373,F,N,Y,180000.0,Pensioner,Higher education,Married,House / apartment,-18979.0,365243,1,0,1,0,Laborers,0,4
831,5053152,F,N,Y,157500.0,Pensioner,Secondary,Widow,House / apartment,-23774.0,365243,1,0,0,0,Laborers,0,1
832,5090386,F,N,Y,247500.0,Commercial associate,Higher education,not married,House / apartment,-21537.0,-13735,1,0,0,0,Core staff,0,1
833,5142899,F,N,N,112500.0,Commercial associate,Higher education,not married,With parents,-9052.0,-227,1,0,0,0,Laborers,0,1
834,5113510,M,Y,Y,180000.0,Working,Secondary,Married,House / apartment,-17176.0,-132,1,0,0,0,Laborers,0,2
835,5091457,F,N,Y,103500.0,Working,Secondary,Married,House / apartment,-15661.5,-6621,1,1,1,0,Medicine staff,0,6
836,5009791,F,N,N,198000.0,Pensioner,Secondary,Widow,House / apartment,-22002.0,365243,1,0,1,0,Laborers,0,1
837,5149484,F,Y,Y,135000.0,Commercial associate,Higher education,Married,House / apartment,-11278.0,-2481,1,0,0,0,Laborers,0,4
838,5092221,M,N,N,67500.0,State servant,Secondary,Married,House / apartment,-11654.0,-2818,1,0,0,0,Laborers,0,2
839,5067003,M,Y,Y,202500.0,Working,Secondary,Married,House / apartment,-18752.0,-11906,1,0,1,0,Laborers,0,2
840,5023838,F,Y,N,315000.0,Commercial associate,Secondary,Civil marriage,House / apartment,-19801.0,-1077,1,0,1,0,Core staff,0,2
841,5095433,F,N,Y,292500.0,Working,Higher education,Married,House / apartment,-18764.0,-9258,1,0,0,0,High skill tech staff,0,2
842,5033797,F,Y,Y,148500.0,Commercial associate,Secondary,Married,Office apartment,-17107.0,-2277,1,0,0,0,Core staff,0,2
843,5022803,F,Y,Y,202500.0,Working,Higher education,Widow,House / apartment,-11998.0,-1497,1,0,0,0,Managers,0,1
844,5104953,M,Y,Y,180000.0,Working,Secondary,Married,House / apartment,-21684.0,-2422,1,0,0,0,Drivers,0,2
845,5100098,F,N,Y,90000.0,Working,Secondary,Married,House / apartment,-10851.0,-826,1,0,0,0,Laborers,0,2
846,5091792,M,Y,Y,135000.0,Working,Secondary,Married,House / apartment,-15216.0,-2969,1,1,0,0,Low-skill Laborers,0,4
847,5149805,F,N,Y,135000.0,State servant,Incomplete higher,not married,With parents,-9873.0,-2086,1,0,1,1,Laborers,0,1
848,5089681,F,N,N,261000.0,Commercial associate,Incomplete higher,Married,House / apartment,-10028.0,-1070,1,1,0,0,Laborers,0,2
849,5052678,F,N,Y,135000.0,Working,Higher education,Married,House / apartment,-15624.0,-8172,1,1,1,0,High skill tech staff,0,4
850,5116809,F,N,Y,112500.0,Working,Secondary,Married,House / apartment,-18365.0,-701,1,0,0,0,High skill tech staff,0,2
851,5143353,M,Y,N,135000.0,Working,Secondary,Married,House / apartment,-10578.0,-1384,1,1,0,0,Sales staff,0,2
852,5090232,F,N,Y,135000.0,Working,Secondary,Widow,House / apartment,-21977.0,-9447,1,0,0,0,High skill tech staff,0,1
853,5117095,M,Y,Y,360000.0,Pensioner,Secondary,Married,House / apartment,-14010.0,365243,1,0,0,0,Laborers,0,2
854,5088987,F,N,N,171000.0,Working,Secondary,Married,House / apartment,-14622.0,-1160,1,1,1,0,Core staff,0,6
855,5021584,F,N,N,40500.0,State servant,Secondary,Married,Rented apartment,-13052.0,-1952,1,0,0,0,Cooking staff,0,4
856,5009291,F,N,N,130500.0,Working,Secondary,Civil marriage,House / apartment,-15140.0,-4816,1,0,1,0,Cleaning staff,0,2
857,5051007,F,N,N,306000.0,Commercial associate,Higher education,Married,House / apartment,-10707.0,-1354,1,0,0,0,Managers,0,2
858,5024263,F,Y,N,202500.0,Commercial associate,Secondary,Married,Municipal apartment,-21276.0,-1128,1,0,1,0,Accountants,0,2
859,5125771,F,N,Y,112500.0,Working,Secondary,Married,House / apartment,-23360.0,-469,1,0,0,0,Laborers,0,2
860,5021879,M,Y,N,112500.0,Working,Secondary,Married,House / apartment,-13095.0,-217,1,0,1,0,Laborers,0,6
861,5137247,F,N,N,90000.0,Working,Secondary,Married,House / apartment,-17355.0,-3273,1,1,1,0,Secretaries,0,2
862,5096336,F,Y,N,153000.0,Pensioner,Secondary,Widow,House / apartment,-23679.0,365243,1,0,1,0,Laborers,0,1
